 format: day,hour,forecast,value  location:53_120 Start : 20170701 
 3,1400,+49,66.000000 
 3,1700,+4,302.000000 
 3,1700,+7,339.000000 
 3,1700,+10,47.000000 
 3,1700,+13,39.000000 
 3,1700,+16,107.000000 
 3,1700,+19,100.000000 
 3,1700,+22,88.000000 
 3,1700,+25,100.000000 
 3,1700,+28,102.000000 
 3,1700,+31,103.000000 
 3,1700,+34,91.000000 
 3,1700,+37,83.000000 
 3,1700,+40,72.000000 
 3,1700,+43,70.000000 
 3,1700,+46,66.000000 
 3,2000,+4,341.000000 
 3,2000,+7,337.000000 
 3,2000,+10,331.000000 
 3,2000,+13,11.000000 
 3,2000,+16,115.000000 
 3,2000,+19,117.000000 
 3,2000,+22,93.000000 
 3,2000,+25,103.000000 
 3,2000,+28,95.000000 
 3,2000,+31,110.000000 
 3,2000,+34,93.000000 
 3,2000,+37,91.000000 
 3,2000,+40,80.000000 
 3,2000,+43,330.000000 
 3,2000,+46,352.000000 
 3,2000,+49,295.000000 
 3,2000,+52,308.000000 
 3,2000,+55,298.000000 
 3,2000,+58,262.000000 
 3,2000,+61,277.000000 
 3,2000,+64,292.000000 
 3,2000,+67,303.000000 
 3,2300,+4,337.000000 
 3,2300,+7,331.000000 
 3,2300,+10,11.000000 
 3,2300,+13,115.000000 
 3,2300,+16,117.000000 
 3,2300,+19,93.000000 
 3,2300,+22,103.000000 
 3,2300,+25,95.000000 
 3,2300,+28,110.000000 
 3,2300,+31,93.000000 
 3,2300,+34,91.000000 
 3,2300,+37,80.000000 
 3,2300,+40,330.000000 
 3,2300,+43,352.000000 
 3,2300,+46,295.000000 
 3,2300,+49,308.000000 
 3,2300,+52,298.000000 
 3,2300,+55,262.000000 
 3,2300,+58,277.000000 
 3,2300,+61,292.000000 
 3,2300,+64,303.000000 
 4,0200,+4,331.000000 
 4,0200,+7,11.000000 
 4,0200,+10,115.000000 
 4,0200,+13,117.000000 
 4,0200,+16,93.000000 
 4,0200,+19,103.000000 
 4,0200,+22,95.000000 
 4,0200,+25,110.000000 
 4,0200,+28,93.000000 
 4,0200,+31,91.000000 
 4,0200,+34,80.000000 
 4,0200,+37,330.000000 
 4,0200,+40,352.000000 
 4,0200,+43,295.000000 
 4,0200,+46,308.000000 
 4,0200,+49,298.000000 
 4,0200,+52,262.000000 
 4,0200,+55,277.000000 
 4,0200,+58,292.000000 
 4,0200,+61,303.000000 
 4,0500,+4,11.000000 
 4,0500,+7,115.000000 
 4,0500,+10,117.000000 
 4,0500,+13,93.000000 
 4,0500,+16,103.000000 
 4,0500,+19,95.000000 
 4,0500,+22,110.000000 
 4,0500,+25,93.000000 
 4,0500,+28,91.000000 
 4,0500,+31,80.000000 
 4,0500,+34,330.000000 
 4,0500,+37,352.000000 
 4,0500,+40,295.000000 
 4,0500,+43,308.000000 
 4,0500,+46,298.000000 
 4,0500,+49,262.000000 
 4,0500,+52,277.000000 
 4,0500,+55,292.000000 
 4,0500,+58,303.000000 
 4,0800,+4,90.000000 
 4,0800,+7,110.000000 
 4,0800,+10,98.000000 
 4,0800,+13,98.000000 
 4,0800,+16,99.000000 
 4,0800,+19,113.000000 
 4,0800,+22,111.000000 
 4,0800,+25,99.000000 
 4,0800,+28,88.000000 
 4,0800,+31,350.000000 
 4,0800,+34,340.000000 
 4,0800,+37,294.000000 
 4,0800,+40,308.000000 
 4,0800,+43,291.000000 
 4,0800,+46,265.000000 
 4,0800,+49,275.000000 
 4,0800,+52,291.000000 
 4,0800,+55,310.000000 
 4,1100,+4,110.000000 
 4,1100,+7,98.000000 
 4,1100,+10,98.000000 
 4,1100,+13,99.000000 
 4,1100,+16,113.000000 
 4,1100,+19,111.000000 
 4,1100,+22,99.000000 
 4,1100,+25,88.000000 
 4,1100,+28,350.000000 
 4,1100,+31,340.000000 
 4,1100,+34,294.000000 
 4,1100,+37,308.000000 
 4,1100,+40,291.000000 
 4,1100,+43,265.000000 
 4,1100,+46,275.000000 
 4,1100,+49,291.000000 
 4,1100,+52,310.000000 
 4,1400,+4,98.000000 
 4,1400,+7,98.000000 
 4,1400,+10,99.000000 
 4,1400,+13,113.000000 
 4,1400,+16,111.000000 
 4,1400,+19,99.000000 
 4,1400,+22,88.000000 
 4,1400,+25,350.000000 
 4,1400,+28,340.000000 
 4,1400,+31,294.000000 
 4,1400,+34,308.000000 
 4,1400,+37,291.000000 
 4,1400,+40,265.000000 
 4,1400,+43,275.000000 
 4,1400,+46,291.000000 
 4,1400,+49,310.000000 
 4,1700,+4,98.000000 
 4,1700,+7,99.000000 
 4,1700,+10,113.000000 
 4,1700,+13,111.000000 
 4,1700,+16,99.000000 
 4,1700,+19,88.000000 
 4,1700,+22,350.000000 
 4,1700,+25,340.000000 
 4,1700,+28,294.000000 
 4,1700,+31,308.000000 
 4,1700,+34,291.000000 
 4,1700,+37,265.000000 
 4,1700,+40,275.000000 
 4,1700,+43,291.000000 
 4,1700,+46,310.000000 
 4,2000,+4,105.000000 
 4,2000,+7,108.000000 
 4,2000,+10,97.000000 
 4,2000,+13,63.000000 
 4,2000,+16,50.000000 
 4,2000,+19,34.000000 
 4,2000,+22,359.000000 
 4,2000,+25,319.000000 
 4,2000,+28,296.000000 
 4,2000,+31,284.000000 
 4,2000,+34,279.000000 
 4,2000,+37,270.000000 
 4,2000,+40,277.000000 
 4,2000,+43,288.000000 
 4,2000,+46,302.000000 
 4,2000,+49,310.000000 
 4,2000,+52,313.000000 
 4,2000,+55,295.000000 
 4,2000,+58,274.000000 
 4,2000,+61,274.000000 
 4,2000,+64,288.000000 
 4,2000,+67,284.000000 
 4,2300,+4,108.000000 
 4,2300,+7,97.000000 
 4,2300,+10,63.000000 
 4,2300,+13,50.000000 
 4,2300,+16,34.000000 
 4,2300,+19,359.000000 
 4,2300,+22,319.000000 
 4,2300,+25,296.000000 
 4,2300,+28,284.000000 
 4,2300,+31,279.000000 
 4,2300,+34,270.000000 
 4,2300,+37,277.000000 
 4,2300,+40,288.000000 
 4,2300,+43,302.000000 
 4,2300,+46,310.000000 
 4,2300,+49,313.000000 
 4,2300,+52,295.000000 
 4,2300,+55,274.000000 
 4,2300,+58,274.000000 
 4,2300,+61,288.000000 
 4,2300,+64,284.000000 
 5,0200,+4,97.000000 
 5,0200,+7,63.000000 
 5,0200,+10,50.000000 
 5,0200,+13,34.000000 
 5,0200,+16,359.000000 
 5,0200,+19,319.000000 
 5,0200,+22,296.000000 
 5,0200,+25,284.000000 
 5,0200,+28,279.000000 
 5,0200,+31,270.000000 
 5,0200,+34,277.000000 
 5,0200,+37,288.000000 
 5,0200,+40,302.000000 
 5,0200,+43,310.000000 
 5,0200,+46,313.000000 
 5,0200,+49,295.000000 
 5,0200,+52,274.000000 
 5,0200,+55,274.000000 
 5,0200,+58,288.000000 
 5,0200,+61,284.000000 
 5,0500,+4,63.000000 
 5,0500,+7,50.000000 
 5,0500,+10,34.000000 
 5,0500,+13,359.000000 
 5,0500,+16,319.000000 
 5,0500,+19,296.000000 
 5,0500,+22,284.000000 
 5,0500,+25,279.000000 
 5,0500,+28,270.000000 
 5,0500,+31,277.000000 
 5,0500,+34,288.000000 
 5,0500,+37,302.000000 
 5,0500,+40,310.000000 
 5,0500,+43,313.000000 
 5,0500,+46,295.000000 
 5,0500,+49,274.000000 
 5,0500,+52,274.000000 
 5,0500,+55,288.000000 
 5,0500,+58,284.000000 
 5,0800,+4,73.000000 
 5,0800,+7,347.000000 
 5,0800,+10,5.000000 
 5,0800,+13,324.000000 
 5,0800,+16,304.000000 
 5,0800,+19,291.000000 
 5,0800,+22,263.000000 
 5,0800,+25,276.000000 
 5,0800,+28,277.000000 
 5,0800,+31,301.000000 
 5,0800,+34,309.000000 
 5,0800,+37,312.000000 
 5,0800,+40,314.000000 
 5,0800,+43,306.000000 
 5,0800,+46,267.000000 
 5,0800,+49,278.000000 
 5,0800,+52,285.000000 
 5,0800,+55,288.000000 
 5,1100,+4,347.000000 
 5,1100,+7,5.000000 
 5,1100,+10,324.000000 
 5,1100,+13,304.000000 
 5,1100,+16,291.000000 
 5,1100,+19,263.000000 
 5,1100,+22,276.000000 
 5,1100,+25,277.000000 
 5,1100,+28,301.000000 
 5,1100,+31,309.000000 
 5,1100,+34,312.000000 
 5,1100,+37,314.000000 
 5,1100,+40,306.000000 
 5,1100,+43,267.000000 
 5,1100,+46,278.000000 
 5,1100,+49,285.000000 
 5,1100,+52,288.000000 
 5,1400,+4,5.000000 
 5,1400,+7,324.000000 
 5,1400,+10,304.000000 
 5,1400,+13,291.000000 
 5,1400,+16,263.000000 
 5,1400,+19,276.000000 
 5,1400,+22,277.000000 
 5,1400,+25,301.000000 
 5,1400,+28,309.000000 
 5,1400,+31,312.000000 
 5,1400,+34,314.000000 
 5,1400,+37,306.000000 
 5,1400,+40,267.000000 
 5,1400,+43,278.000000 
 5,1400,+46,285.000000 
 5,1400,+49,288.000000 
 5,1700,+4,324.000000 
 5,1700,+7,304.000000 
 5,1700,+10,291.000000 
 5,1700,+13,263.000000 
 5,1700,+16,276.000000 
 5,1700,+19,277.000000 
 5,1700,+22,301.000000 
 5,1700,+25,309.000000 
 5,1700,+28,312.000000 
 5,1700,+31,314.000000 
 5,1700,+34,306.000000 
 5,1700,+37,267.000000 
 5,1700,+40,278.000000 
 5,1700,+43,285.000000 
 5,1700,+46,288.000000 
 5,2000,+4,308.000000 
 5,2000,+7,283.000000 
 5,2000,+10,273.000000 
 5,2000,+13,268.000000 
 5,2000,+16,287.000000 
 5,2000,+19,307.000000 
 5,2000,+22,309.000000 
 5,2000,+25,310.000000 
 5,2000,+28,314.000000 
 5,2000,+31,298.000000 
 5,2000,+34,274.000000 
 5,2000,+37,278.000000 
 5,2000,+40,281.000000 
 5,2000,+43,289.000000 
 5,2000,+46,283.000000 
 5,2000,+49,235.000000 
 5,2000,+52,207.000000 
 5,2000,+55,199.000000 
 5,2000,+58,194.000000 
 5,2000,+61,213.000000 
 5,2000,+64,217.000000 
 5,2000,+67,244.000000 
 5,2300,+4,283.000000 
 5,2300,+7,273.000000 
 5,2300,+10,268.000000 
 5,2300,+13,287.000000 
 5,2300,+16,307.000000 
 5,2300,+19,309.000000 
 5,2300,+22,310.000000 
 5,2300,+25,314.000000 
 5,2300,+28,298.000000 
 5,2300,+31,274.000000 
 5,2300,+34,278.000000 
 5,2300,+37,281.000000 
 5,2300,+40,289.000000 
 5,2300,+43,283.000000 
 5,2300,+46,235.000000 
 5,2300,+49,207.000000 
 5,2300,+52,199.000000 
 5,2300,+55,194.000000 
 5,2300,+58,213.000000 
 5,2300,+61,217.000000 
 5,2300,+64,244.000000 
 6,0200,+4,273.000000 
 6,0200,+7,268.000000 
 6,0200,+10,287.000000 
 6,0200,+13,307.000000 
 6,0200,+16,309.000000 
 6,0200,+19,310.000000 
 6,0200,+22,314.000000 
 6,0200,+25,298.000000 
 6,0200,+28,274.000000 
 6,0200,+31,278.000000 
 6,0200,+34,281.000000 
 6,0200,+37,289.000000 
 6,0200,+40,283.000000 
 6,0200,+43,235.000000 
 6,0200,+46,207.000000 
 6,0200,+49,199.000000 
 6,0200,+52,194.000000 
 6,0200,+55,213.000000 
 6,0200,+58,217.000000 
 6,0200,+61,244.000000 
 6,0500,+4,268.000000 
 6,0500,+7,287.000000 
 6,0500,+10,307.000000 
 6,0500,+13,309.000000 
 6,0500,+16,310.000000 
 6,0500,+19,314.000000 
 6,0500,+22,298.000000 
 6,0500,+25,274.000000 
 6,0500,+28,278.000000 
 6,0500,+31,281.000000 
 6,0500,+34,289.000000 
 6,0500,+37,283.000000 
 6,0500,+40,235.000000 
 6,0500,+43,207.000000 
 6,0500,+46,199.000000 
 6,0500,+49,194.000000 
 6,0500,+52,213.000000 
 6,0500,+55,217.000000 
 6,0500,+58,244.000000 
 6,0800,+4,276.000000 
 6,0800,+7,310.000000 
 6,0800,+10,305.000000 
 6,0800,+13,308.000000 
 6,0800,+16,314.000000 
 6,0800,+19,293.000000 
 6,0800,+22,277.000000 
 6,0800,+25,284.000000 
 6,0800,+28,293.000000 
 6,0800,+31,293.000000 
 6,0800,+34,285.000000 
 6,0800,+37,246.000000 
 6,0800,+40,219.000000 
 6,0800,+43,197.000000 
 6,0800,+46,193.000000 
 6,0800,+49,223.000000 
 6,0800,+52,252.000000 
 6,0800,+55,288.000000 
 6,1100,+4,310.000000 
 6,1100,+7,305.000000 
 6,1100,+10,308.000000 
 6,1100,+13,314.000000 
 6,1100,+16,293.000000 
 6,1100,+19,277.000000 
 6,1100,+22,284.000000 
 6,1100,+25,293.000000 
 6,1100,+28,293.000000 
 6,1100,+31,285.000000 
 6,1100,+34,246.000000 
 6,1100,+37,219.000000 
 6,1100,+40,197.000000 
 6,1100,+43,193.000000 
 6,1100,+46,223.000000 
 6,1100,+49,252.000000 
 6,1100,+52,288.000000 
 6,1400,+4,305.000000 
 6,1400,+7,308.000000 
 6,1400,+10,314.000000 
 6,1400,+13,293.000000 
 6,1400,+16,277.000000 
 6,1400,+19,284.000000 
 6,1400,+22,293.000000 
 6,1400,+25,293.000000 
 6,1400,+28,285.000000 
 6,1400,+31,246.000000 
 6,1400,+34,219.000000 
 6,1400,+37,197.000000 
 6,1400,+40,193.000000 
 6,1400,+43,223.000000 
 6,1400,+46,252.000000 
 6,1400,+49,288.000000 
 6,1700,+4,308.000000 
 6,1700,+7,314.000000 
 6,1700,+10,293.000000 
 6,1700,+13,277.000000 
 6,1700,+16,284.000000 
 6,1700,+19,293.000000 
 6,1700,+22,293.000000 
 6,1700,+25,285.000000 
 6,1700,+28,246.000000 
 6,1700,+31,219.000000 
 6,1700,+34,197.000000 
 6,1700,+37,193.000000 
 6,1700,+40,223.000000 
 6,1700,+43,252.000000 
 6,1700,+46,288.000000 
 6,2000,+4,316.000000 
 6,2000,+7,284.000000 
 6,2000,+10,279.000000 
 6,2000,+13,282.000000 
 6,2000,+16,295.000000 
 6,2000,+19,300.000000 
 6,2000,+22,294.000000 
 6,2000,+25,249.000000 
 6,2000,+28,210.000000 
 6,2000,+31,198.000000 
 6,2000,+34,191.000000 
 6,2000,+37,221.000000 
 6,2000,+40,251.000000 
 6,2000,+43,284.000000 
 6,2000,+46,257.000000 
 6,2000,+49,285.000000 
 6,2000,+52,126.000000 
 6,2000,+55,163.000000 
 6,2000,+58,189.000000 
 6,2000,+61,273.000000 
 6,2000,+64,157.000000 
 6,2000,+67,158.000000 
 6,2300,+4,284.000000 
 6,2300,+7,279.000000 
 6,2300,+10,282.000000 
 6,2300,+13,295.000000 
 6,2300,+16,300.000000 
 6,2300,+19,294.000000 
 6,2300,+22,249.000000 
 6,2300,+25,210.000000 
 6,2300,+28,198.000000 
 6,2300,+31,191.000000 
 6,2300,+34,221.000000 
 6,2300,+37,251.000000 
 6,2300,+40,284.000000 
 6,2300,+43,257.000000 
 6,2300,+46,285.000000 
 6,2300,+49,126.000000 
 6,2300,+52,163.000000 
 6,2300,+55,189.000000 
 6,2300,+58,273.000000 
 6,2300,+61,157.000000 
 6,2300,+64,158.000000 
 7,0200,+4,279.000000 
 7,0200,+7,282.000000 
 7,0200,+10,295.000000 
 7,0200,+13,300.000000 
 7,0200,+16,294.000000 
 7,0200,+19,249.000000 
 7,0200,+22,210.000000 
 7,0200,+25,198.000000 
 7,0200,+28,191.000000 
 7,0200,+31,221.000000 
 7,0200,+34,251.000000 
 7,0200,+37,284.000000 
 7,0200,+40,257.000000 
 7,0200,+43,285.000000 
 7,0200,+46,126.000000 
 7,0200,+49,163.000000 
 7,0200,+52,189.000000 
 7,0200,+55,273.000000 
 7,0200,+58,157.000000 
 7,0200,+61,158.000000 
 7,0500,+4,282.000000 
 7,0500,+7,295.000000 
 7,0500,+10,300.000000 
 7,0500,+13,294.000000 
 7,0500,+16,249.000000 
 7,0500,+19,210.000000 
 7,0500,+22,198.000000 
 7,0500,+25,191.000000 
 7,0500,+28,221.000000 
 7,0500,+31,251.000000 
 7,0500,+34,284.000000 
 7,0500,+37,257.000000 
 7,0500,+40,285.000000 
 7,0500,+43,126.000000 
 7,0500,+46,163.000000 
 7,0500,+49,189.000000 
 7,0500,+52,273.000000 
 7,0500,+55,157.000000 
 7,0500,+58,158.000000 
 7,0800,+4,293.000000 
 7,0800,+7,290.000000 
 7,0800,+10,272.000000 
 7,0800,+13,234.000000 
 7,0800,+16,208.000000 
 7,0800,+19,178.000000 
 7,0800,+22,247.000000 
 7,0800,+25,249.000000 
 7,0800,+28,354.000000 
 7,0800,+31,360.000000 
 7,0800,+34,225.000000 
 7,0800,+37,242.000000 
 7,0800,+40,151.000000 
 7,0800,+43,153.000000 
 7,0800,+46,240.000000 
 7,0800,+49,251.000000 
 7,0800,+52,63.000000 
 7,0800,+55,140.000000 
 7,1100,+4,290.000000 
 7,1100,+7,272.000000 
 7,1100,+10,234.000000 
 7,1100,+13,208.000000 
 7,1100,+16,178.000000 
 7,1100,+19,247.000000 
 7,1100,+22,249.000000 
 7,1100,+25,354.000000 
 7,1100,+28,360.000000 
 7,1100,+31,225.000000 
 7,1100,+34,242.000000 
 7,1100,+37,151.000000 
 7,1100,+40,153.000000 
 7,1100,+43,240.000000 
 7,1100,+46,251.000000 
 7,1100,+49,63.000000 
 7,1100,+52,140.000000 
 7,1400,+4,272.000000 
 7,1400,+7,234.000000 
 7,1400,+10,208.000000 
 7,1400,+13,178.000000 
 7,1400,+16,247.000000 
 7,1400,+19,249.000000 
 7,1400,+22,354.000000 
 7,1400,+25,360.000000 
 7,1400,+28,225.000000 
 7,1400,+31,242.000000 
 7,1400,+34,151.000000 
 7,1400,+37,153.000000 
 7,1400,+40,240.000000 
 7,1400,+43,251.000000 
 7,1400,+46,63.000000 
 7,1400,+49,140.000000 
 7,1700,+4,234.000000 
 7,1700,+7,208.000000 
 7,1700,+10,178.000000 
 7,1700,+13,247.000000 
 7,1700,+16,249.000000 
 7,1700,+19,354.000000 
 7,1700,+22,360.000000 
 7,1700,+25,225.000000 
 7,1700,+28,242.000000 
 7,1700,+31,151.000000 
 7,1700,+34,153.000000 
 7,1700,+37,240.000000 
 7,1700,+40,251.000000 
 7,1700,+43,63.000000 
 7,1700,+46,140.000000 
 7,2000,+4,212.000000 
 7,2000,+7,204.000000 
 7,2000,+10,191.000000 
 7,2000,+13,218.000000 
 7,2000,+16,273.000000 
 7,2000,+19,59.000000 
 7,2000,+22,110.000000 
 7,2000,+25,214.000000 
 7,2000,+28,128.000000 
 7,2000,+31,170.000000 
 7,2000,+34,229.000000 
 7,2000,+37,264.000000 
 7,2000,+40,114.000000 
 7,2000,+43,135.000000 
 7,2000,+46,142.000000 
 7,2000,+49,136.000000 
 7,2000,+52,169.000000 
 7,2000,+55,188.000000 
 7,2000,+58,192.000000 
 7,2000,+61,198.000000 
 7,2000,+64,209.000000 
 7,2000,+67,228.000000 
 7,2300,+4,204.000000 
 7,2300,+7,191.000000 
 7,2300,+10,218.000000 
 7,2300,+13,273.000000 
 7,2300,+16,59.000000 
 7,2300,+19,110.000000 
 7,2300,+22,214.000000 
 7,2300,+25,128.000000 
 7,2300,+28,170.000000 
 7,2300,+31,229.000000 
 7,2300,+34,264.000000 
 7,2300,+37,114.000000 
 7,2300,+40,135.000000 
 7,2300,+43,142.000000 
 7,2300,+46,136.000000 
 7,2300,+49,169.000000 
 7,2300,+52,188.000000 
 7,2300,+55,192.000000 
 7,2300,+58,198.000000 
 7,2300,+61,209.000000 
 7,2300,+64,228.000000 
 8,0200,+4,191.000000 
 8,0200,+7,218.000000 
 8,0200,+10,273.000000 
 8,0200,+13,59.000000 
 8,0200,+16,110.000000 
 8,0200,+19,214.000000 
 8,0200,+22,128.000000 
 8,0200,+25,170.000000 
 8,0200,+28,229.000000 
 8,0200,+31,264.000000 
 8,0200,+34,114.000000 
 8,0200,+37,135.000000 
 8,0200,+40,142.000000 
 8,0200,+43,136.000000 
 8,0200,+46,169.000000 
 8,0200,+49,188.000000 
 8,0200,+52,192.000000 
 8,0200,+55,198.000000 
 8,0200,+58,209.000000 
 8,0200,+61,228.000000 
 8,0500,+4,218.000000 
 8,0500,+7,273.000000 
 8,0500,+10,59.000000 
 8,0500,+13,110.000000 
 8,0500,+16,214.000000 
 8,0500,+19,128.000000 
 8,0500,+22,170.000000 
 8,0500,+25,229.000000 
 8,0500,+28,264.000000 
 8,0500,+31,114.000000 
 8,0500,+34,135.000000 
 8,0500,+37,142.000000 
 8,0500,+40,136.000000 
 8,0500,+43,169.000000 
 8,0500,+46,188.000000 
 8,0500,+49,192.000000 
 8,0500,+52,198.000000 
 8,0500,+55,209.000000 
 8,0500,+58,228.000000 
 8,0800,+4,270.000000 
 8,0800,+7,23.000000 
 8,0800,+10,23.000000 
 8,0800,+13,340.000000 
 8,0800,+16,31.000000 
 8,0800,+19,216.000000 
 8,0800,+22,150.000000 
 8,0800,+25,133.000000 
 8,0800,+28,124.000000 
 8,0800,+31,131.000000 
 8,0800,+34,139.000000 
 8,0800,+37,132.000000 
 8,0800,+40,132.000000 
 8,0800,+43,187.000000 
 8,0800,+46,188.000000 
 8,0800,+49,198.000000 
 8,0800,+52,198.000000 
 8,0800,+55,218.000000 
 8,1100,+4,23.000000 
 8,1100,+7,23.000000 
 8,1100,+10,340.000000 
 8,1100,+13,31.000000 
 8,1100,+16,216.000000 
 8,1100,+19,150.000000 
 8,1100,+22,133.000000 
 8,1100,+25,124.000000 
 8,1100,+28,131.000000 
 8,1100,+31,139.000000 
 8,1100,+34,132.000000 
 8,1100,+37,132.000000 
 8,1100,+40,187.000000 
 8,1100,+43,188.000000 
 8,1100,+46,198.000000 
 8,1100,+49,198.000000 
 8,1100,+52,218.000000 
 8,1400,+4,23.000000 
 8,1400,+7,340.000000 
 8,1400,+10,31.000000 
 8,1400,+13,216.000000 
 8,1400,+16,150.000000 
 8,1400,+19,133.000000 
 8,1400,+22,124.000000 
 8,1400,+25,131.000000 
 8,1400,+28,139.000000 
 8,1400,+31,132.000000 
 8,1400,+34,132.000000 
 8,1400,+37,187.000000 
 8,1400,+40,188.000000 
 8,1400,+43,198.000000 
 8,1400,+46,198.000000 
 8,1400,+49,218.000000 
 8,1700,+4,340.000000 
 8,1700,+7,31.000000 
 8,1700,+10,216.000000 
 8,1700,+13,150.000000 
 8,1700,+16,133.000000 
 8,1700,+19,124.000000 
 8,1700,+22,131.000000 
 8,1700,+25,139.000000 
 8,1700,+28,132.000000 
 8,1700,+31,132.000000 
 8,1700,+34,187.000000 
 8,1700,+37,188.000000 
 8,1700,+40,198.000000 
 8,1700,+43,198.000000 
 8,1700,+46,218.000000 
 8,2000,+4,354.000000 
 8,2000,+7,167.000000 
 8,2000,+10,232.000000 
 8,2000,+13,118.000000 
 8,2000,+16,112.000000 
 8,2000,+19,131.000000 
 8,2000,+22,149.000000 
 8,2000,+25,130.000000 
 8,2000,+28,139.000000 
 8,2000,+31,184.000000 
 8,2000,+34,187.000000 
 8,2000,+37,191.000000 
 8,2000,+40,200.000000 
 8,2000,+43,205.000000 
 8,2000,+46,226.000000 
 8,2000,+49,302.000000 
 8,2000,+52,251.000000 
 8,2000,+55,258.000000 
 8,2000,+58,260.000000 
 8,2000,+61,274.000000 
 8,2000,+64,259.000000 
 8,2000,+67,174.000000 
 8,2300,+4,167.000000 
 8,2300,+7,232.000000 
 8,2300,+10,118.000000 
 8,2300,+13,112.000000 
 8,2300,+16,131.000000 
 8,2300,+19,149.000000 
 8,2300,+22,130.000000 
 8,2300,+25,139.000000 
 8,2300,+28,184.000000 
 8,2300,+31,187.000000 
 8,2300,+34,191.000000 
 8,2300,+37,200.000000 
 8,2300,+40,205.000000 
 8,2300,+43,226.000000 
 8,2300,+46,302.000000 
 8,2300,+49,251.000000 
 8,2300,+52,258.000000 
 8,2300,+55,260.000000 
 8,2300,+58,274.000000 
 8,2300,+61,259.000000 
 8,2300,+64,174.000000 
 9,0200,+4,232.000000 
 9,0200,+7,118.000000 
 9,0200,+10,112.000000 
 9,0200,+13,131.000000 
 9,0200,+16,149.000000 
 9,0200,+19,130.000000 
 9,0200,+22,139.000000 
 9,0200,+25,184.000000 
 9,0200,+28,187.000000 
 9,0200,+31,191.000000 
 9,0200,+34,200.000000 
 9,0200,+37,205.000000 
 9,0200,+40,226.000000 
 9,0200,+43,302.000000 
 9,0200,+46,251.000000 
 9,0200,+49,258.000000 
 9,0200,+52,260.000000 
 9,0200,+55,274.000000 
 9,0200,+58,259.000000 
 9,0200,+61,174.000000 
 9,0500,+4,118.000000 
 9,0500,+7,112.000000 
 9,0500,+10,131.000000 
 9,0500,+13,149.000000 
 9,0500,+16,130.000000 
 9,0500,+19,139.000000 
 9,0500,+22,184.000000 
 9,0500,+25,187.000000 
 9,0500,+28,191.000000 
 9,0500,+31,200.000000 
 9,0500,+34,205.000000 
 9,0500,+37,226.000000 
 9,0500,+40,302.000000 
 9,0500,+43,251.000000 
 9,0500,+46,258.000000 
 9,0500,+49,260.000000 
 9,0500,+52,274.000000 
 9,0500,+55,259.000000 
 9,0500,+58,174.000000 
 9,0800,+4,71.000000 
 9,0800,+7,115.000000 
 9,0800,+10,141.000000 
 9,0800,+13,137.000000 
 9,0800,+16,140.000000 
 9,0800,+19,180.000000 
 9,0800,+22,189.000000 
 9,0800,+25,189.000000 
 9,0800,+28,200.000000 
 9,0800,+31,209.000000 
 9,0800,+34,228.000000 
 9,0800,+37,240.000000 
 9,0800,+40,209.000000 
 9,0800,+43,220.000000 
 9,0800,+46,307.000000 
 9,0800,+49,225.000000 
 9,0800,+52,193.000000 
 9,0800,+55,186.000000 
 9,1100,+4,115.000000 
 9,1100,+7,141.000000 
 9,1100,+10,137.000000 
 9,1100,+13,140.000000 
 9,1100,+16,180.000000 
 9,1100,+19,189.000000 
 9,1100,+22,189.000000 
 9,1100,+25,200.000000 
 9,1100,+28,209.000000 
 9,1100,+31,228.000000 
 9,1100,+34,240.000000 
 9,1100,+37,209.000000 
